MLS,sold_price,zipcode,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21909400,535000.0,85718,0.84,4175.42,1958,3,3.0,2746.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Indoor Grill, Pantry: Cabinet, Appliance Color: Stainless, Countertops: Quartz, Oven: Stainless",1,"Carpet, Laminate",4
4115078,510000.0,85646,7.0,4235.3,1995,3,2.5,2765.0,2.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Indoor Grill, Island, Lazy Susan, Pantry: Closet, Warming Drawer, Appliance Color: Stainless, Countertops: Tile",2,Wood,210
21821286,550000.0,85658,0.77,7726.46,2014,4,4.0,3013.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: granite monte cristo, Microwave: above counter, Oven: double convection",0,"Carpet, Ceramic Tile",60
21514869,542000.0,85737,0.64,6773.11,2003,5,4.0,4316.0,4.0,"Dishwasher, Oven",1,"Carpet, Ceramic Tile",65
21828307,535000.0,85629,0.36,4587.25,2006,4,4.0,3195.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Thermador, Oven: Thermador",1,"Carpet, Ceramic Tile, Laminate",212
21402403,525000.0,85737,0.93,5138.21,1997,4,3.0,2520.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",67
21600027,547000.0,85750,0.3,4100.82,1996,4,3.0,2651.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",97
21802889,540000.0,85718,0.71,6281.0,1992,4,4.0,3155.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Prep Sink, Refrigerator, Countertops: Laminate",2,"Carpet, Wood",0
21804352,553000.0,85718,1.0,5431.94,1997,3,3.0,3126.0,2.0,"Dishwasher, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz",1,"Carpet, Mexican Tile",4
21714436,550000.0,85755,0.48,5566.45,1998,3,3.0,2620.0,3.0,"Dishwasher, Garbage Disposal",1,"Carpet, Ceramic Tile",140
21223532,400000.0,85737,0.51,8849.45,1999,3,4.0,4093.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",71
21722420,530000.0,85737,0.65,4945.49,1969,5,5.0,3300.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",7
21612610,535000.0,85749,0.86,4850.73,1996,4,3.0,3425.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",4,"Carpet, Natural Stone",8
21128448,525000.0,85742,0.35,4056.0,2007,5,3.0,3641.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",25
21821929,556500.0,85755,0.57,6441.02,2002,4,3.0,2957.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Oven-Stove",1,"Carpet, Concrete",30
21626910,533990.0,85755,0.21,900.22,2016,4,4.0,3194.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",110
21720492,549450.0,85718,1.07,6374.5,1981,4,3.0,2799.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator",2,"Carpet, Ceramic Tile",111
21716636,537840.0,85755,0.2,252.59,2017,4,4.0,3194.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",134
21527622,562500.0,85749,1.66,5452.6,2002,4,4.0,4573.0,6.0,Oven,1,"Carpet, Natural Stone, Wood",0
21332748,550000.0,85755,0.19,4798.0,2001,2,3.0,2549.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",92
21405366,560000.0,85749,2.59,6614.0,1982,6,5.0,4810.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",75
21407015,540000.0,85755,0.52,4896.0,2006,4,3.0,2675.0,3.0,"Dishwasher, Garbage Disposal, Oven",1,"Carpet, Ceramic Tile",40
21412571,545000.0,85749,0.83,3818.21,1999,4,3.0,3167.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",50
21415331,515000.0,85748,3.3,3685.38,1979,4,4.0,2562.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21520239,545000.0,85737,0.5,5519.0,2004,3,3.0,2533.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Concrete",50
21520860,551000.0,85718,1.18,5056.26,1997,3,3.0,3482.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",5
21523889,543720.0,85755,0.72,5713.0,2001,4,3.0,3084.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",12
21518816,539000.0,85737,3.38,8150.78,1993,4,3.0,3495.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21321758,535000.0,85750,0.13,3604.46,1987,3,2.0,2648.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Natural Stone, Wood",202
21225472,490000.0,85718,0.17,4451.94,2004,3,3.0,2704.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",54
21229705,530000.0,85755,0.6,5127.69,2001,4,3.0,3185.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",35
21227348,550000.0,85704,2.09,4029.16,1941,3,3.0,3238.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Concrete",0
21319442,560000.0,85718,0.0,3560.84,2005,3,3.0,2050.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",175
21230448,550000.0,85718,1.0,6229.62,1964,5,4.0,4185.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Other",149
21808396,560000.0,85742,9.55,9348.83,1982,4,5.0,4282.0,13.0,"Dishwasher, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: White, Microwave: Above Stove, Oven: Double",1,"Carpet, Ceramic Tile, Natural Stone",0
21803168,530000.0,85745,4.41,2097.9,1997,2,2.0,2528.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Refrigerator, Appliance Color: White, Countertops: Tile, Microwave: White GE, Oven: White GE built in",3,"Carpet, Mexican Tile",0
21812887,545000.0,85742,1.0,5467.48,2005,4,3.0,2519.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Appliance Color: Stainless, Countertops: granite, Microwave: convection, Oven: gas",1,"Carpet, Ceramic Tile",55
21808259,550000.0,85749,3.33,5471.73,1993,3,3.0,2457.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, convection, Oven: Wall, convection",1,"Ceramic Tile, Natural Stone, Wood",0
21910638,547500.0,85658,0.21,5899.31,2008,4,3.0,2604.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in, Oven: Built-in",2,Concrete,42
21914083,535000.0,85750,0.58,4441.0,1983,4,3.0,2833.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Refrigerator, Appliance Color: Black, Countertops: Corian, Oven: Double",2,"Carpet, Ceramic Tile",15
21726495,554740.0,85749,0.55,2135.11,2017,3,3.0,3148.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Appliance Color: Stainless, Countertops: Granite",0,"Carpet, Ceramic Tile",110
21404524,557293.0,85750,0.25,264.39,2013,4,4.0,3449.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",89
21917823,559950.0,85718,0.89,3335.05,1971,5,4.0,2939.0,2.0,"Dishwasher, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Oven: -",1,"Carpet, Concrete, Mexican Tile",5
21400004,550000.0,85737,1.15,4758.0,1963,5,4.0,3281.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",6
21401212,525000.0,85719,0.0,1932.27,1936,3,3.0,2211.0,1.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Wood,0
21408136,545000.0,85704,1.08,6656.63,2000,3,3.0,3269.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Concrete,0
21522267,543212.0,85749,0.9,4055.0,1999,4,4.0,2909.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",65
21531527,527000.0,85641,1.95,6786.25,2007,4,4.0,3307.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",75
21217379,535000.0,85658,3.31,6304.0,2005,4,3.0,3049.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Concrete,0
21701859,553500.0,85739,0.28,4551.54,2005,3,4.0,2928.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Ceramic Tile",165
21800121,540000.0,85743,3.31,6244.94,2002,5,4.0,3416.0,4.0,"Dishwasher, Double Sink, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",1,"Carpet, Ceramic Tile, Wood",0
21817194,550000.0,85743,3.32,5485.0,2006,4,3.0,3395.0,8.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Water Purifier, Countertops: Corian, Missing: Custom oak cabinets, Oven: Gas",1,"Carpet, Ceramic Tile",0
21827566,537000.0,85748,4.53,4168.76,1994,3,2.0,2442.0,2.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Microwave: GE Profile, Oven: GE Profile",1,Ceramic Tile,0
21914595,545000.0,85742,0.21,6094.49,2017,4,3.0,3045.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In",0,"Carpet, Ceramic Tile, Laminate",0
21602753,525000.0,85701,0.12,5226.0,2005,3,2.0,2310.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Concrete, Wood",0
21530345,530000.0,85658,1.72,7466.54,2013,4,5.0,3441.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Ceramic Tile, Natural Stone",60
21616221,530000.0,85622,1.38,5309.34,2009,3,4.0,2776.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite",1,Ceramic Tile,85
21702945,565000.0,85755,0.91,6203.42,2006,4,4.0,2868.0,3.0,"Dishwasher, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Slab Granite, Microwave: SS, Oven: Wolf SS",1,"Carpet, Ceramic Tile, Other: Lux Vinyl",40
3058623,530000.0,85622,0.99,5264.34,2009,3,4.0,3512.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave, Oven",0,Ceramic Tile,85
21429078,525000.0,85750,0.16,4077.36,1998,3,2.0,2619.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",1,"Carpet, Ceramic Tile",73
21431605,540000.0,85739,0.18,4059.16,2004,3,3.0,2560.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",198
21529205,535000.0,85737,0.93,4846.23,1995,4,3.0,2931.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",0
21605420,530000.0,85641,1.42,6517.0,2006,3,3.0,3200.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",75
21613451,545000.0,85718,0.82,4529.78,1985,4,3.0,3069.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",5
21612108,530000.0,85749,1.68,4888.0,1999,4,3.0,3085.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",62
21615181,545000.0,85743,3.3,5274.31,2002,4,3.0,2691.0,3.0,"Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",62
21621841,538000.0,85718,0.11,3610.42,1988,3,3.0,2489.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,Mexican Tile,200
21621340,540000.0,85750,0.8,4146.24,1984,4,3.0,2863.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Mexican Tile, Natural Stone",42
21627935,501000.0,85749,0.67,4480.17,2001,3,3.0,2964.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,Natural Stone,41
21130092,500000.0,85646,1.03,8100.0,1999,4,4.0,3200.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Mexican Tile",250
21207326,525000.0,85750,0.47,4902.0,1989,4,3.0,3230.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",58
21202852,520000.0,85750,0.84,3753.0,1984,3,3.0,2891.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Mexican Tile",40
21216692,527500.0,85718,0.12,4697.76,2004,4,3.0,3085.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",169
21224299,525000.0,85750,0.26,4580.0,1994,3,3.0,2632.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",116
21317108,535000.0,85718,0.73,4272.67,1986,3,3.0,2901.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Other",55
21323485,545000.0,85750,0.84,3184.05,1993,4,2.0,2348.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",22
21301603,520000.0,85750,0.86,5085.0,2005,3,3.0,2450.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",90
4111258,500000.0,85646,1.03,8100.0,1999,4,3.5,3200.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Black, Countertops: Wood, Oven: Double",4,"Carpet, Mexican Tile",250
21721753,560824.0,85712,0.3,1001.91,2017,3,4.0,2485.0,2.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite/Quartz",0,Concrete,0
21730013,551000.0,85658,0.9,2017.0,2012,4,3.0,2868.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: GRANITE, Microwave: BUILT IN, Oven: BUILT IN",1,"Carpet, Ceramic Tile",63
21800362,540000.0,85749,0.34,4815.84,2003,4,4.0,2842.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Ceramic Tile",112
21801814,543000.0,85737,1.64,5438.0,1981,3,3.0,2788.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: concrete, Oven: freestanding",2,"Carpet, Mexican Tile",0
21803508,559000.0,85718,0.8,3589.32,1977,3,2.0,2053.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: corian, Oven: stainless",2,"Mexican Tile, Wood, Other: scored concrete",6
21811370,532000.0,85718,0.83,3907.18,1972,4,3.0,2900.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless, Microwave: Built In, Oven: Electric",1,"Mexican Tile, Wood",23
21817881,543500.0,85705,0.25,2447.24,1980,10,5.0,4000.0,0.0,"Dishwasher, Electric Range, Refrigerator, Appliance Color: White, Countertops: granite",5,Ceramic Tile,0
21829943,559000.0,85716,0.17,4319.33,1993,6,4.0,3047.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Black, Oven: built in",1,"Ceramic Tile, Mexican Tile, Wood",0
21805453,542000.0,85755,0.25,8162.33,2017,2,3.0,2320.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Gas",0,"Carpet, Ceramic Tile",232
3046287,500000.0,85646,1.03,8102.0,1999,4,4.0,3512.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Pantry: Butler, Refrigerator, Microwave, Oven",0,"Carpet, Mexican Tile",250
21915292,553000.0,85749,0.67,3988.61,1981,4,3.0,2987.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: MICROWAVE, Oven: OVEN",3,"Concrete, Mexican Tile",0
21411839,545000.0,85658,0.68,8907.25,2007,5,4.0,4167.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",134
21906353,520000.0,85629,0.96,480.47,2019,4,3.0,2746.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Countertops: Quartz, Microwave: built-in, Oven: Free-standing",1,Concrete,50
21903597,543445.0,85755,0.2,1122.94,2019,4,4.0,3236.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite",0,"Carpet, Ceramic Tile",100
21605771,543678.0,85658,0.88,1538.97,2016,3,4.0,3149.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",60
21822757,546000.0,85750,0.23,6455.03,1996,3,2.0,2312.0,2.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Black, Countertops: Tile, Microwave: Built in, Oven: Built in",1,"Carpet, Ceramic Tile",142
21528382,545300.0,85701,0.28,4066.2,1905,5,3.0,2871.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Wood",0
21316929,555000.0,85718,1.32,3039.06,1974,3,3.0,2579.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,0
21803945,530000.0,85755,0.47,7086.97,2006,3,4.0,3541.0,3.0,"Compactor, Dishwasher, Island, Refrigerator, Microwave: Built-in, Oven: Gas",1,"Carpet, Ceramic Tile",40
21916317,550000.0,85750,0.97,3966.08,1982,4,2.0,2560.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Appliance Color: Other, Countertops: Granite, Microwave: yes, Oven: yes",1,"Carpet, Ceramic Tile",0
21404523,557293.0,85750,0.1,264.39,2013,4,3.0,3132.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",89
21825335,559591.0,85658,0.17,950.32,2018,2,3.0,2023.0,3.0,"Dishwasher, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite/Quartz, Microwave: combo",0,"Carpet, Ceramic Tile",155
21914342,545500.0,85742,4.0,3656.0,1980,2,2.0,2144.0,2.0,"Desk, Dishwasher, Electric Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Built in/Convection, Oven: Built in/Convection",3,"Carpet, Ceramic Tile",33
21604468,545000.0,85755,0.32,6199.0,2005,4,3.0,3002.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",97
21627624,532500.0,85755,0.18,6637.81,2006,3,3.0,2837.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",95
21129062,517000.0,85737,0.37,5746.0,2004,4,3.0,3420.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",33
21627953,546199.0,85755,0.21,900.22,2016,4,3.0,3041.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",110
21707104,530000.0,85749,0.66,758.34,2017,3,4.0,3043.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",0,"Carpet, Ceramic Tile",65
21417723,555670.0,85750,0.25,261.55,2014,4,4.0,3730.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",89
21423402,535000.0,85739,0.2,3441.58,2003,2,3.0,2340.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",199
21512090,525000.0,85755,0.29,6435.13,2013,5,4.0,4380.0,4.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",120
21524985,550000.0,85748,4.85,4313.02,1979,4,6.0,3931.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Concrete, Natural Stone, Wood",0
21625702,555000.0,85718,1.03,4952.98,1994,2,2.0,2295.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",100
21620105,564926.0,85658,0.33,438.12,2016,3,3.0,2387.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",44
21722616,555000.0,85658,0.18,4884.14,2007,3,2.0,2018.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Concrete/Wood",2,Concrete,30
21802041,537500.0,85658,0.2,6382.0,2010,4,3.0,2760.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Built in, Oven: Built in",1,Concrete,12
21919301,555000.0,85712,0.25,945.0,2018,3,4.0,2485.0,2.0,"Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite/Quartz, Microwave: Stainless, Oven: Stainless",0,Concrete,0
21709774,555000.0,85745,0.45,6079.18,2000,3,4.0,3274.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",100
21800186,530000.0,85737,0.5,6875.71,2014,4,4.0,3760.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless",1,"Carpet, Ceramic Tile",83
21701881,525833.0,85750,0.89,6015.0,1992,3,3.0,3473.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",5
21306428,610174.0,85718,0.51,5636.0,2001,4,3.0,3052.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",80
21919748,547000.0,85750,0.89,4208.62,1989,3,3.0,2757.0,2.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Appliance Color: Stainless, Countertops: Porcelain Tile, Microwave: Included, Oven: Included",1,"Ceramic Tile, Other: Bamboo",44
21713329,554500.0,85743,3.34,5978.28,2003,3,3.0,2549.0,3.0,"Dishwasher, Garbage Disposal",1,"Carpet, Ceramic Tile",81
21629322,530000.0,85623,0.21,3439.1,2008,3,4.0,2627.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Ceramic Tile,168
21825321,552549.0,85737,0.2,0.0,2018,4,3.0,3045.0,3.0,"Dishwasher, Garbage Disposal, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: quartz, Microwave: SS, Oven: SS",0,"Carpet, Ceramic Tile",110
21800016,535000.0,85755,0.64,6326.93,2007,4,3.0,2903.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Black, Countertops: GRANITE SLABS, Microwave: BUILT IN, Oven: BUILT IN",1,"Carpet, Ceramic Tile",12
21820747,540000.0,85755,0.21,922.49,2018,4,3.0,2990.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Appliance Color: Stainless, Microwave: Stainless",0,"Carpet, Ceramic Tile",135
21822867,530000.0,85718,0.77,5213.38,1984,5,3.0,2726.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In",2,"Ceramic Tile, Wood",55
21832539,551493.0,85755,0.2,1122.94,2018,2,2.0,1992.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite",0,"Carpet, Ceramic Tile",100
21220089,550000.0,85749,0.97,4487.06,2002,4,4.0,3668.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",25
21402179,550240.0,85658,0.21,892.04,2014,2,3.0,2599.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Ceramic Tile,39
21333181,520000.0,85718,0.95,3661.18,1966,4,3.0,3129.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",20
21331138,550000.0,85750,0.99,4079.0,1996,4,3.0,2846.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",37
